text,span,label,ordinal
"It did fairly well, other than it's poor performance, overheating and occational blue screen.",performance,negative,0
"The touchpad is very intuitive, so much so that I never want to use buttons to click again!",touchpad,positive,0
"The touchpad is very intuitive, so much so that I never want to use buttons to click again!",buttons,neutral,0
tons of bloatware and junk programs.,programs,negative,0
lots of extra space but the keyboard is ridiculously small.,space,positive,0
lots of extra space but the keyboard is ridiculously small.,keyboard,negative,0
It's so bad that I'm thinking I only got half a battery or something.,battery,negative,0
"Good keyboard, long battery life, largest hard drive and windows 7.",keyboard,positive,0
"Good keyboard, long battery life, largest hard drive and windows 7.",battery life,positive,0
"Good keyboard, long battery life, largest hard drive and windows 7.",hard drive,positive,0
"Good keyboard, long battery life, largest hard drive and windows 7.",windows 7,positive,0
The processor is very quick and effective as I load webpages and applications.,processor,positive,0
The processor is very quick and effective as I load webpages and applications.,applications,neutral,0
The processor is very quick and effective as I load webpages and applications.,load,positive,0
The processor is very quick and effective as I load webpages and applications.,webpages,neutral,0
My battery went bad about a year and a half after having it and it cost around eighty to a hundred dollars!,battery,negative,0
"It pretty much does everything we could ever need, and looks great to boot.",boot,positive,0
"As a lifelong Windows user, I was extremely pleased to make the change to Mac.",Windows,negative,0
"The Macbook is also made better, my computer has never got a virus, and the laptop runs just as fast as the first day I bought it.",runs,positive,0
"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.",OpenOffice,neutral,0
"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.",Firefox,neutral,0
"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.",price,positive,0
"Overall I feel this netbook was poor quality, had poor performance, although it did have great battery life when it did work.",quality,negative,0
"Overall I feel this netbook was poor quality, had poor performance, although it did have great battery life when it did work.",performance,negative,0
"Overall I feel this netbook was poor quality, had poor performance, although it did have great battery life when it did work.",battery life,positive,0
"I picked it out because it was inexpensive ($400) and I thought it would be a good, easy to use first laptop.",use,positive,1
MY ONLY PROBLEM IS I CAN NOT REG. THE PRODUCT KEY.,PRODUCT KEY,negative,0
Pay attention to the specs if you want these options.,specs,neutral,0
It also does not have bluetooth.,bluetooth,negative,0
Sure it has the one touch keys but that was the best feature of the computer.,feature,conflict,0
Sure it has the one touch keys but that was the best feature of the computer.,one touch keys,positive,0
great battery life.,battery life,positive,0
The real stand out on this computer is the feel of the keyboard and it's speed.,keyboard,positive,0
The real stand out on this computer is the feel of the keyboard and it's speed.,speed,positive,0
"At first, the computer seemed a great deal--seemingly high-end specs for a low, low price.",specs,positive,0
"At first, the computer seemed a great deal--seemingly high-end specs for a low, low price.",price,positive,0
Delivery was early too.,Delivery,positive,0
Love the stability of the Mac software and operating system.,stability,positive,0
Love the stability of the Mac software and operating system.,Mac software,positive,0
Love the stability of the Mac software and operating system.,operating system,positive,0
And that probably explains why I've already had my SATA controller go bad within a year of buying it.,SATA controller,negative,0
It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing).,video editing,positive,0
It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing).,performance,negative,0
It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing).,mobile video editing,neutral,0
My main reason to convert was the imovie program.,imovie program,positive,0
It has a faster processor and more ram.,processor,positive,0
It has a faster processor and more ram.,ram,positive,0
"Laptops are usually used on the go, so why not give you a better battery?",battery,negative,0
I will never complain about the price since I believe you get what you pay for and my MacBook Pro was worth every dollar.,price,conflict,0
I wasn't a big fan of the Netbooks but this one was very well designed.,designed,positive,0
And the warranty on this macbook pro can last up to 5 years or 1000 battery recharge cycles.,warranty,positive,0
