text,span,label,ordinal
If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.,applications,neutral,0
"I use iphoto all the time, which is a great program for anyone who is into photography - amateurs and experts alike.",iphoto,positive,0
"I use iphoto all the time, which is a great program for anyone who is into photography - amateurs and experts alike.",program,positive,0
"If your time is worth anything to you, if you are tired of rebooting, reformatting, reinstalling, trying to find drivers, if you want a computer to work for you for a change, make the change to this computer.",drivers,negative,0
The only thing I wish is the 15 inch MacBook Pro has much better speakers on the side of the keyboard.,speakers,negative,0
The only thing I wish is the 15 inch MacBook Pro has much better speakers on the side of the keyboard.,keyboard,neutral,0
"  Now, as easy as it is to use, and I do think it is a great STARTER laptop.",use,positive,0
It had some kind of pre installed software update that completely shut the computer down when you clicked it.,pre installed software update,negative,0
"Ever since I bought this laptop, so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.",customer services,negative,0
"Ever since I bought this laptop, so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.",toshiba customer services,negative,0
"Also, the space bar makes a noisy click every time you use it.",space bar,negative,0
iPhotos is an excellent program for storing and organizing photos.,iPhotos,positive,0
iPhotos is an excellent program for storing and organizing photos.,program,positive,0
Other than that its a great performing machine and well meets all my needs and more.,performing,positive,0
"Called tech support and got the usual Acer ""We don't support software but for $$$ we can help you"" I explained there was no software involved in booting.",software,negative,0
"Called tech support and got the usual Acer ""We don't support software but for $$$ we can help you"" I explained there was no software involved in booting.",software,negative,1
"Called tech support and got the usual Acer ""We don't support software but for $$$ we can help you"" I explained there was no software involved in booting.",booting,negative,0
"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",programs,positive,0
"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",iphoto,positive,0
"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",imail,positive,0
"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",imovie,positive,0
Comfterbale to use light easy to transport.,use,positive,0
Comfterbale to use light easy to transport.,transport,positive,0
I thought the price was great for the specs.,price,positive,0
I thought the price was great for the specs.,specs,positive,0
the only down fall is that it has no cd drive but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have.,cd drive,negative,0
"So, the hard disk capacity really doesn't matter to me.",hard disk capacity,neutral,0
Keys stick periodically and I havent had the laptop for 45 days yet.,Keys,negative,0
I also like that you can scroll down in a window using two fingers on the trackpad.,trackpad,positive,0
Everything from the design to the OS is simple and to the point.,design,positive,0
Everything from the design to the OS is simple and to the point.,OS,positive,0
I'v spent as much for shipping as I would to buy a new netbook -- of course a different brand.,shipping,negative,0
I personally like the gaming look but needed a machine that delivered gaming performance while still looking professional in front of my customers.,gaming look,positive,0
I personally like the gaming look but needed a machine that delivered gaming performance while still looking professional in front of my customers.,gaming performance,positive,0
This just keeps having it's hard drive replaced!,hard drive,negative,0
"When you look at the specs on Apple products in comparison to a Dell or a HP, yes they do seem to offer less for a higher cost.",cost,negative,0
The only downfall is the volume control.,volume control,negative,0
Very fast boot up and shut down.,boot up,positive,0
Very fast boot up and shut down.,shut down,positive,0
I had read online that some users were having sound problems.,sound,negative,0
"My last computer, a Toshiba, cost only $400, and worked like a charm for many years.",cost,positive,0
It discharges too quickly.,discharges,negative,0
Then it ceased charging at all.,charging,negative,0
"I do not experience a lot of heat coming out of it, however I would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.",stand,neutral,0
"I do not experience a lot of heat coming out of it, however I would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.",design,negative,0
"I do not experience a lot of heat coming out of it, however I would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.",heat sink,negative,0
